
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  gag  |   LATIN    |      1,954 | Gagauz                                                     |     None    |     GAP (ByT5)     |
|  msa  |   ARABIC   |      1,918 | Malay (macrolanguage)                                      |     None    |     GAP (ByT5)     |
|  sna  |   LATIN    |      1,898 | Shona                                                      |   sna-Latn  |      EPITRAN       |
|  bis  |   LATIN    |      1,857 | Bislama                                                    |     None    |     GAP (ByT5)     |
|  aka  |   LATIN    |      1,855 | Akan                                                       |     None    |     GAP (ByT5)     |
|  sdc  |   LATIN    |      1,855 | Sassarese Sardinian                                        |     None    |     GAP (ByT5)     |
|  lez  |  CYRILLIC  |      1,842 | Lezghian                                                   |   lez-Cyrl  |      EPITRAN       |
|  szy  |   LATIN    |      1,822 | Sakizaya                                                   |     None    |     GAP (ByT5)     |
|  lfn  |   LATIN    |      1,808 | Lingua Franca Nova                                         |     None    |     GAP (ByT5)     |
|  lao  |   OTHER    |      1,772 | Lao                                                        |     None    |     GAP (ByT5)     |
|  ton  |   LATIN    |      1,749 | Tonga (Tonga Islands)                                      |     None    |     GAP (ByT5)     |
|  hil  |   LATIN    |      1,748 | Hiligaynon                                                 |     None    |     GAP (ByT5)     |
|  ami  |   LATIN    |      1,668 | Amis                                                       |     None    |     GAP (ByT5)     |
|  rmy  |   LATIN    |      1,661 | Vlax Romani                                                |     None    |     GAP (ByT5)     |
|  fit  |   LATIN    |      1,629 | Tornedalen Finnish                                         |     None    |     GAP (ByT5)     |
|  zha  |   LATIN    |      1,590 | Zhuang                                                     |   zha-Latn  |      EPITRAN       |
|  sot  |   LATIN    |      1,585 | Southern Sotho                                             |     None    |     GAP (ByT5)     |
|  mon  |   OTHER    |      1,573 | Mongolian                                                  |     None    |     GAP (ByT5)     |
|  tsn  |   LATIN    |      1,557 | Tswana                                                     |     None    |     GAP (ByT5)     |
|  pwn  |   LATIN    |      1,519 | Paiwan                                                     |     None    |     GAP (ByT5)     |
|  run  |   LATIN    |      1,508 | Rundi                                                      |   run-Latn  |      EPITRAN       |
|  nan  |    CJK     |      1,505 | Min Nan Chinese                                            |     None    |     GAP (ByT5)     |
|  pih  |   LATIN    |      1,494 | Pitcairn-Norfolk                                           |     None    |     GAP (ByT5)     |
|  div  |   OTHER    |      1,488 | Dhivehi                                                    |     None    |     GAP (ByT5)     |
|  kom  |  CYRILLIC  |      1,477 | Komi                                                       |     None    |     GAP (ByT5)     |
|  ava  |  CYRILLIC  |      1,462 | Avaric                                                     |   ava-Cyrl  |      EPITRAN       |
|  cps  |   LATIN    |      1,459 | Capiznon                                                   |     None    |     GAP (ByT5)     |
|  bto  |   LATIN    |      1,433 | Rinconada Bikol                                            |     None    |     GAP (ByT5)     |
|  sag  |   LATIN    |      1,401 | Sango                                                      |   sag-Latn  |      EPITRAN       |
|  bew  |   LATIN    |      1,399 | Betawi                                                     |     None    |     GAP (ByT5)     |
|  ltg  |   LATIN    |      1,369 | Latgalian                                                  |     None    |     GAP (ByT5)     |
|  che  |   LATIN    |      1,368 | Chechen                                                    |     None    |     GAP (ByT5)     |
|  ven  |   LATIN    |      1,367 | Venda                                                      |     None    |     GAP (ByT5)     |
|  cha  |   LATIN    |      1,296 | Chamorro                                                   |     None    |     GAP (ByT5)     |
|  srn  |   LATIN    |      1,269 | Sranan Tongo                                               |     None    |     GAP (ByT5)     |
|  koi  |  CYRILLIC  |      1,249 | Komi-Permyak                                               |     None    |     GAP (ByT5)     |
|  grc  |   GREEK    |      1,246 | Ancient Greek (to 1453)                                    |     None    |     GAP (ByT5)     |
|  shi  |   LATIN    |      1,231 | Tachelhit                                                  |     None    |     GAP (ByT5)     |
|  tur  |   OTHER    |      1,226 | Turkish                                                    |     None    |     GAP (ByT5)     |
|  nqo  |   OTHER    |      1,176 | N'Ko                                                       |     None    |     GAP (ByT5)     |
|  chy  |   LATIN    |      1,149 | Cheyenne                                                   |     None    |     GAP (ByT5)     |
|  ipk  |   LATIN    |      1,147 | Inupiaq                                                    |     None    |     GAP (ByT5)     |
|  tok  |   LATIN    |      1,139 | Toki Pona                                                  |   tok-Latn  |      EPITRAN       |
|  jbo  |   LATIN    |      1,128 | Lojban                                                     |     None    |     GAP (ByT5)     |
|  atj  |   LATIN    |      1,119 | Atikamekw                                                  |     None    |     GAP (ByT5)     |
|  div  |   LATIN    |      1,111 | Dhivehi                                                    |     None    |     GAP (ByT5)     |
|  dty  | DEVANAGARI |      1,100 | Dotyali                                                    |     None    |     GAP (ByT5)     |
|  tso  |   LATIN    |      1,083 | Tsonga                                                     |     None    |     GAP (ByT5)     |
|  knc  |   LATIN    |      1,075 | Central Kanuri                                             |     None    |     GAP (ByT5)     |
|  als  |   LATIN    |      1,070 | Tosk Albanian                                              |     None    |     GAP (ByT5)     |
|  pcm  |   LATIN    |      1,049 | Nigerian Pidgin                                            |     None    |     GAP (ByT5)     |
|  ssw  |   LATIN    |      1,011 | Swati                                                      |     None    |     GAP (ByT5)     |
|  lrc  |   ARABIC   |      1,003 | Northern Luri                                              |     None    |     GAP (ByT5)     |
|  bxr  |  CYRILLIC  |        973 | Russia Buriat                                              |     None    |     GAP (ByT5)     |
|  deu  |   OTHER    |        968 | German                                                     |     None    |     GAP (ByT5)     |
|  mad  |   LATIN    |        957 | Madurese                                                   |     None    |     GAP (ByT5)     |
|  dtp  |   LATIN    |        951 | Kadazan Dusun                                              |     None    |     GAP (ByT5)     |
|  dga  |   LATIN    |        950 | Southern Dagaare                                           |     None    |     GAP (ByT5)     |
|  kcg  |   LATIN    |        940 | Tyap                                                       |     None    |     GAP (ByT5)     |
|  awa  | DEVANAGARI |        927 | Awadhi                                                     |     None    |     GAP (ByT5)     |
|  nia  |   LATIN    |        925 | Nias                                                       |     None    |     GAP (ByT5)     |
|  abk  |  CYRILLIC  |        921 | Abkhazian                                                  |     None    |     GAP (ByT5)     |
