
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  brx  | DEVANAGARI |          1 | Bodo (India)                                               |     None    |     SYMPHONYM      |
|  cat  | DEVANAGARI |          1 | Catalan                                                    |     None    |     SYMPHONYM      |
|  ces  | DEVANAGARI |          1 | Czech                                                      |     None    |     SYMPHONYM      |
|  cym  | DEVANAGARI |          1 | Welsh                                                      |     None    |     SYMPHONYM      |
|  doi  | DEVANAGARI |          1 | Dogri (macrolanguage)                                      |     None    |     SYMPHONYM      |
|  fas  | DEVANAGARI |          1 | Persian                                                    |     None    |     SYMPHONYM      |
|  heb  | DEVANAGARI |          1 | Hebrew                                                     |     None    |     SYMPHONYM      |
|  jpn  | DEVANAGARI |          1 | Japanese                                                   |     None    |     SYMPHONYM      |
|  ltz  | DEVANAGARI |          1 | Luxembourgish                                              |     None    |     SYMPHONYM      |
|  mlt  | DEVANAGARI |          1 | Maltese                                                    |     None    |     SYMPHONYM      |
|  mrj  | DEVANAGARI |          1 | Western Mari                                               |     None    |     SYMPHONYM      |
|  nik  | DEVANAGARI |          1 | Southern Nicobarese                                        |     None    |     SYMPHONYM      |
|  por  | DEVANAGARI |          1 | Portuguese                                                 |     None    |     SYMPHONYM      |
|  sat  | DEVANAGARI |          1 | Santali                                                    |     None    |     SYMPHONYM      |
|  slv  | DEVANAGARI |          1 | Slovenian                                                  |     None    |     SYMPHONYM      |
|  spa  | DEVANAGARI |          1 | Spanish                                                    |     None    |     SYMPHONYM      |
|  swe  | DEVANAGARI |          1 | Swedish                                                    |     None    |     SYMPHONYM      |
|  tam  | DEVANAGARI |          1 | Tamil                                                      |     None    |     SYMPHONYM      |
|  tel  | DEVANAGARI |          1 | Telugu                                                     |     None    |     SYMPHONYM      |
|  urd  | DEVANAGARI |          1 | Urdu                                                       |     None    |     SYMPHONYM      |
|  uzb  | DEVANAGARI |          1 | Uzbek                                                      |     None    |     SYMPHONYM      |
|  abk  |  GEORGIAN  |          1 | Abkhazian                                                  |     None    |     SYMPHONYM      |
|  aka  |  GEORGIAN  |          1 | Akan                                                       |     None    |     SYMPHONYM      |
|  bbl  |  GEORGIAN  |          1 | Bats                                                       |     None    |     SYMPHONYM      |
|  ceb  |  GEORGIAN  |          1 | Cebuano                                                    |     None    |     SYMPHONYM      |
|  epo  |  GEORGIAN  |          1 | Esperanto                                                  |     None    |     SYMPHONYM      |
|  fin  |  GEORGIAN  |          1 | Finnish                                                    |     None    |     SYMPHONYM      |
|  gaa  |  GEORGIAN  |          1 | Ga                                                         |     None    |     SYMPHONYM      |
|  glg  |  GEORGIAN  |          1 | Galician                                                   |     None    |     SYMPHONYM      |
|  nob  |  GEORGIAN  |          1 | Norwegian Bokmål                                           |     None    |     SYMPHONYM      |
|  nqo  |  GEORGIAN  |          1 | N'Ko                                                       |     None    |     SYMPHONYM      |
|  ota  |  GEORGIAN  |          1 | Ottoman Turkish (1500-1928)                                |     None    |     SYMPHONYM      |
|  spa  |  GEORGIAN  |          1 | Spanish                                                    |     None    |     SYMPHONYM      |
|  yue  |  GEORGIAN  |          1 | Yue Chinese                                                |     None    |     SYMPHONYM      |
|  abk  |   GREEK    |          1 | Abkhazian                                                  |     None    |     UNHANDLED      |
|  acy  |   GREEK    |          1 | Cypriot Arabic                                             |     None    |     UNHANDLED      |
|  anc  |   GREEK    |          1 | Ngas                                                       |     None    |     UNHANDLED      |
|  arc  |   GREEK    |          1 | Official Aramaic (700-300 BCE)                             |     None    |     UNHANDLED      |
|  ast  |   GREEK    |          1 | Asturian                                                   |     None    |     UNHANDLED      |
|  bos  |   GREEK    |          1 | Bosnian                                                    |     None    |     UNHANDLED      |
|  che  |   GREEK    |          1 | Chechen                                                    |     None    |     UNHANDLED      |
|  chu  |   GREEK    |          1 | Church Slavic                                              |     None    |     UNHANDLED      |
|  cpg  |   GREEK    |          1 | Cappadocian Greek                                          |     None    |     UNHANDLED      |
|  div  |   GREEK    |          1 | Dhivehi                                                    |     None    |     UNHANDLED      |
|  dzo  |   GREEK    |          1 | Dzongkha                                                   |     None    |     UNHANDLED      |
|  est  |   GREEK    |          1 | Estonian                                                   |     None    |     UNHANDLED      |
|  eus  |   GREEK    |          1 | Basque                                                     |     None    |     UNHANDLED      |
|  hbo  |   GREEK    |          1 | Ancient Hebrew                                             |     None    |     UNHANDLED      |
|  hin  |   GREEK    |          1 | Hindi                                                      |     None    |     UNHANDLED      |
|  hye  |   GREEK    |          1 | Armenian                                                   |     None    |     UNHANDLED      |
|  kor  |   GREEK    |          1 | Korean                                                     |     None    |     UNHANDLED      |
|  lij  |   GREEK    |          1 | Ligurian                                                   |     None    |     UNHANDLED      |
|  mal  |   GREEK    |          1 | Malayalam                                                  |     None    |     UNHANDLED      |
|  mdf  |   GREEK    |          1 | Moksha                                                     |     None    |     UNHANDLED      |
|  mnc  |   GREEK    |          1 | Manchu                                                     |     None    |     UNHANDLED      |
|  mon  |   GREEK    |          1 | Mongolian                                                  |     None    |     UNHANDLED      |
|  mri  |   GREEK    |          1 | Maori                                                      |     None    |     UNHANDLED      |
|  nds  |   GREEK    |          1 | Low German                                                 |     None    |     UNHANDLED      |
|  phn  |   GREEK    |          1 | Phoenician                                                 |     None    |     UNHANDLED      |
|  smo  |   GREEK    |          1 | Samoan                                                     |     None    |     UNHANDLED      |
|  sqi  |   GREEK    |          1 | Albanian                                                   |     None    |     UNHANDLED      |
|  tam  |   GREEK    |          1 | Tamil                                                      |     None    |     UNHANDLED      |
|  tat  |   GREEK    |          1 | Tatar                                                      |     None    |     UNHANDLED      |
|  tel  |   GREEK    |          1 | Telugu                                                     |     None    |     UNHANDLED      |
|  tuk  |   GREEK    |          1 | Turkmen                                                    |     None    |     UNHANDLED      |
|  urd  |   GREEK    |          1 | Urdu                                                       |     None    |     UNHANDLED      |
|  ast  |  GUJARATI  |          1 | Asturian                                                   |     None    |     UNHANDLED      |
|  eng  |  GUJARATI  |          1 | English                                                    |     None    |     UNHANDLED      |
|  nld  |  GUJARATI  |          1 | Dutch                                                      |     None    |     UNHANDLED      |
|  aar  |   HANGUL   |          1 | Afar                                                       |     None    |     UNHANDLED      |
|  ast  |   HANGUL   |          1 | Asturian                                                   |     None    |     UNHANDLED      |
|  cia  |   HANGUL   |          1 | Cia-Cia                                                    |     None    |     UNHANDLED      |
|  cor  |   HANGUL   |          1 | Cornish                                                    |     None    |     UNHANDLED      |
|  cym  |   HANGUL   |          1 | Welsh                                                      |     None    |     UNHANDLED      |
|  dan  |   HANGUL   |          1 | Danish                                                     |     None    |     UNHANDLED      |
|  dec  |   HANGUL   |          1 | Dagik                                                      |     None    |     UNHANDLED      |
|  jje  |   HANGUL   |          1 | Jejueo                                                     |     None    |     UNHANDLED      |
|  jun  |   HANGUL   |          1 | Juang                                                      |     None    |     UNHANDLED      |
|  kan  |   HANGUL   |          1 | Kannada                                                    |     None    |     UNHANDLED      |
|  knc  |   HANGUL   |          1 | Central Kanuri                                             |     None    |     UNHANDLED      |
|  lav  |   HANGUL   |          1 | Latvian                                                    |     None    |     UNHANDLED      |
|  mar  |   HANGUL   |          1 | Marathi                                                    |     None    |     UNHANDLED      |
|  msa  |   HANGUL   |          1 | Malay (macrolanguage)                                      |     None    |     UNHANDLED      |
|  nld  |   HANGUL   |          1 | Dutch                                                      |     None    |     UNHANDLED      |
|  pam  |   HANGUL   |          1 | Pampanga                                                   |     None    |     UNHANDLED      |
|  rad  |   HANGUL   |          1 | Rade                                                       |     None    |     UNHANDLED      |
|  rus  |   HANGUL   |          1 | Russian                                                    |     None    |     UNHANDLED      |
|  sep  |   HANGUL   |          1 | Sìcìté Sénoufo                                             |     None    |     UNHANDLED      |
|  srp  |   HANGUL   |          1 | Serbian                                                    |     None    |     UNHANDLED      |
|  tgl  |   HANGUL   |          1 | Tagalog                                                    |     None    |     UNHANDLED      |
|  tur  |   HANGUL   |          1 | Turkish                                                    |     None    |     UNHANDLED      |
|  uzb  |   HANGUL   |          1 | Uzbek                                                      |     None    |     UNHANDLED      |
|  vie  |   HANGUL   |          1 | Vietnamese                                                 |     None    |     UNHANDLED      |
|  alt  |   HEBREW   |          1 | Southern Altai                                             |     None    |     UNHANDLED      |
|  amw  |   HEBREW   |          1 | Western Neo-Aramaic                                        |     None    |     UNHANDLED      |
|  ast  |   HEBREW   |          1 | Asturian                                                   |     None    |     UNHANDLED      |
|  ckb  |   HEBREW   |          1 | Central Kurdish                                            |     None    |     UNHANDLED      |
|  eus  |   HEBREW   |          1 | Basque                                                     |     None    |     UNHANDLED      |
|  hrv  |   HEBREW   |          1 | Croatian                                                   |     None    |     UNHANDLED      |
|  jpn  |   HEBREW   |          1 | Japanese                                                   |     None    |     UNHANDLED      |
|  kcg  |   HEBREW   |          1 | Tyap                                                       |     None    |     UNHANDLED      |
|  lit  |   HEBREW   |          1 | Lithuanian                                                 |     None    |     UNHANDLED      |
|  ltz  |   HEBREW   |          1 | Luxembourgish                                              |     None    |     UNHANDLED      |
|  new  |   HEBREW   |          1 | Newari                                                     |     None    |     UNHANDLED      |
|  slv  |   HEBREW   |          1 | Slovenian                                                  |     None    |     UNHANDLED      |
|  urd  |   HEBREW   |          1 | Urdu                                                       |     None    |     UNHANDLED      |
|  zho  |   HEBREW   |          1 | Chinese                                                    |     None    |     UNHANDLED      |
|  cat  |  HIRAGANA  |          1 | Catalan                                                    |     None    |     UNHANDLED      |
|  hbs  |  HIRAGANA  |          1 | Serbo-Croatian                                             |     None    |     UNHANDLED      |
|  lit  |  HIRAGANA  |          1 | Lithuanian                                                 |     None    |     UNHANDLED      |
|  lzh  |  HIRAGANA  |          1 | Literary Chinese                                           |     None    |     UNHANDLED      |
|  pol  |  HIRAGANA  |          1 | Polish                                                     |     None    |     UNHANDLED      |
|  rus  |  HIRAGANA  |          1 | Russian                                                    |     None    |     UNHANDLED      |
|  sgs  |  HIRAGANA  |          1 | Samogitian                                                 |     None    |     UNHANDLED      |
|  vie  |  HIRAGANA  |          1 | Vietnamese                                                 |     None    |     UNHANDLED      |
|  hin  |  KANNADA   |          1 | Hindi                                                      |     None    |     SYMPHONYM      |
|  khm  |  KANNADA   |          1 | Khmer                                                      |     None    |     SYMPHONYM      |
|  knn  |  KANNADA   |          1 | Konkani (individual language)                              |     None    |     SYMPHONYM      |
|  kok  |  KANNADA   |          1 | Konkani (macrolanguage)                                    |     None    |     SYMPHONYM      |
|  ara  |  KATAKANA  |          1 | Arabic                                                     |     None    |     UNHANDLED      |
|  bel  |  KATAKANA  |          1 | Belarusian                                                 |     None    |     UNHANDLED      |
|  ces  |  KATAKANA  |          1 | Czech                                                      |     None    |     UNHANDLED      |
|  dan  |  KATAKANA  |          1 | Danish                                                     |     None    |     UNHANDLED      |
|  ind  |  KATAKANA  |          1 | Indonesian                                                 |     None    |     UNHANDLED      |
|  khm  |  KATAKANA  |          1 | Khmer                                                      |     None    |     UNHANDLED      |
|  lzh  |  KATAKANA  |          1 | Literary Chinese                                           |     None    |     UNHANDLED      |
|  nob  |  KATAKANA  |          1 | Norwegian Bokmål                                           |     None    |     UNHANDLED      |
|  old  |  KATAKANA  |          1 | Mochi                                                      |     None    |     UNHANDLED      |
|  pol  |  KATAKANA  |          1 | Polish                                                     |     None    |     UNHANDLED      |
|  ryn  |  KATAKANA  |          1 | Northern Amami-Oshima                                      |     None    |     UNHANDLED      |
|  srp  |  KATAKANA  |          1 | Serbian                                                    |     None    |     UNHANDLED      |
|  tur  |  KATAKANA  |          1 | Turkish                                                    |     None    |     UNHANDLED      |
|  ukr  |  KATAKANA  |          1 | Ukrainian                                                  |     None    |     UNHANDLED      |
|  uzb  |  KATAKANA  |          1 | Uzbek                                                      |     None    |     UNHANDLED      |
|  xug  |  KATAKANA  |          1 | Kunigami                                                   |     None    |     UNHANDLED      |
|  aan  |   LATIN    |          1 | Anambé                                                     |     None    |     SYMPHONYM      |
|  abr  |   LATIN    |          1 | Abron                                                      |     None    |     SYMPHONYM      |
|  abs  |   LATIN    |          1 | Ambonese Malay                                             |     None    |     SYMPHONYM      |
|  ach  |   LATIN    |          1 | Acoli                                                      |     None    |     SYMPHONYM      |
|  act  |   LATIN    |          1 | Achterhoeks                                                |     None    |     SYMPHONYM      |
|  ain  |   LATIN    |          1 | Ainu (Japan)                                               |     None    |     SYMPHONYM      |
|  ard  |   LATIN    |          1 | Arabana                                                    |     None    |     SYMPHONYM      |
|  arw  |   LATIN    |          1 | Arawak                                                     |     None    |     SYMPHONYM      |
|  asv  |   LATIN    |          1 | Asoa                                                       |     None    |     SYMPHONYM      |
|  awk  |   LATIN    |          1 | Awabakal                                                   |     None    |     SYMPHONYM      |
|  axm  |   LATIN    |          1 | Middle Armenian                                            |     None    |     SYMPHONYM      |
|  bas  |   LATIN    |          1 | Basa (Cameroon)                                            |     None    |     SYMPHONYM      |
|  bem  |   LATIN    |          1 | Bemba (Zambia)                                             |     None    |     SYMPHONYM      |
|  bgi  |   LATIN    |          1 | Giangan                                                    |     None    |     SYMPHONYM      |
|  bgs  |   LATIN    |          1 | Tagabawa                                                   |     None    |     SYMPHONYM      |
|  bkd  |   LATIN    |          1 | Binukid                                                    |     None    |     SYMPHONYM      |
|  boa  |   LATIN    |          1 | Bora                                                       |     None    |     SYMPHONYM      |
|  brk  |   LATIN    |          1 | Birked                                                     |     None    |     SYMPHONYM      |
|  bsk  |   LATIN    |          1 | Burushaski                                                 |     None    |     SYMPHONYM      |
|  btx  |   LATIN    |          1 | Batak Karo                                                 |     None    |     SYMPHONYM      |
|  bxl  |   LATIN    |          1 | Jalkunan                                                   |     None    |     SYMPHONYM      |
|  bzg  |   LATIN    |          1 | Babuza                                                     |     None    |     SYMPHONYM      |
|  car  |   LATIN    |          1 | Galibi Carib                                               |     None    |     SYMPHONYM      |
|  cbw  |   LATIN    |          1 | Kinabalian                                                 |     None    |     SYMPHONYM      |
|  cgg  |   LATIN    |          1 | Chiga                                                      |     None    |     SYMPHONYM      |
|  chl  |   LATIN    |          1 | Cahuilla                                                   |     None    |     SYMPHONYM      |
|  cic  |   LATIN    |          1 | Chickasaw                                                  |     None    |     SYMPHONYM      |
|  cng  |   LATIN    |          1 | Northern Qiang                                             |     None    |     SYMPHONYM      |
|  cnh  |   LATIN    |          1 | Hakha Chin                                                 |     None    |     SYMPHONYM      |
|  cnx  |   LATIN    |          1 | Middle Cornish                                             |     None    |     SYMPHONYM      |
|  coa  |   LATIN    |          1 | Cocos Islands Malay                                        |     None    |     SYMPHONYM      |
|  cow  |   LATIN    |          1 | Cowlitz                                                    |     None    |     SYMPHONYM      |
|  crg  |   LATIN    |          1 | Michif                                                     |     None    |     SYMPHONYM      |
|  crj  |   LATIN    |          1 | Southern East Cree                                         |     None    |     SYMPHONYM      |
|  crm  |   LATIN    |          1 | Moose Cree                                                 |     None    |     SYMPHONYM      |
|  cyo  |   LATIN    |          1 | Cuyonon                                                    |     None    |     SYMPHONYM      |
|  dda  |   LATIN    |          1 | Dadi Dadi                                                  |     None    |     SYMPHONYM      |
|  dec  |   LATIN    |          1 | Dagik                                                      |     None    |     SYMPHONYM      |
|  dgw  |   LATIN    |          1 | Daungwurrung                                               |     None    |     SYMPHONYM      |
|  dhu  |   LATIN    |          1 | Dhurga                                                     |     None    |     SYMPHONYM      |
|  drt  |   LATIN    |          1 | Drents                                                     |     None    |     SYMPHONYM      |
|  dua  |   LATIN    |          1 | Duala                                                      |     None    |     SYMPHONYM      |
|  dyo  |   LATIN    |          1 | Jola-Fonyi                                                 |     None    |     SYMPHONYM      |
|  dyu  |   LATIN    |          1 | Dyula                                                      |     None    |     SYMPHONYM      |
|  dzg  |   LATIN    |          1 | Dazaga                                                     |     None    |     SYMPHONYM      |
|  emi  |   LATIN    |          1 | Mussau-Emira                                               |     None    |     SYMPHONYM      |
|  emy  |   LATIN    |          1 | Epigraphic Mayan                                           |     None    |     SYMPHONYM      |
|  enn  |   LATIN    |          1 | Engenni                                                    |     None    |     SYMPHONYM      |
|  ero  |   LATIN    |          1 | Horpa                                                      |     None    |     SYMPHONYM      |
|  fan  |   LATIN    |          1 | Fang (Equatorial Guinea)                                   |     None    |     SYMPHONYM      |
|  fia  |   LATIN    |          1 | Nobiin                                                     |     None    |     SYMPHONYM      |
|  fos  |   LATIN    |          1 | Siraya                                                     |     None    |     SYMPHONYM      |
|  frq  |   LATIN    |          1 | Forak                                                      |     None    |     SYMPHONYM      |
|  fuf  |   LATIN    |          1 | Pular                                                      |     None    |     SYMPHONYM      |
|  gct  |   LATIN    |          1 | Colonia Tovar German                                       |     None    |     SYMPHONYM      |
|  geg  |   LATIN    |          1 | Gengle                                                     |     None    |     SYMPHONYM      |
|  gup  |   LATIN    |          1 | Gunwinggu                                                  |     None    |     SYMPHONYM      |
|  hal  |   LATIN    |          1 | Halang                                                     |     None    |     SYMPHONYM      |
|  hdy  |   LATIN    |          1 | Hadiyya                                                    |     None    |     SYMPHONYM      |
|  hgm  |   LATIN    |          1 | Haiǁom                                                     |     None    |     SYMPHONYM      |
|  hiw  |   LATIN    |          1 | Hiw                                                        |     None    |     SYMPHONYM      |
|  hmn  |   LATIN    |          1 | Hmong                                                      |   hmn-Latn  |      EPITRAN       |
|  hni  |   LATIN    |          1 | Hani                                                       |     None    |     SYMPHONYM      |
|  ibg  |   LATIN    |          1 | Ibanag                                                     |     None    |     SYMPHONYM      |
|  idd  |   LATIN    |          1 | Ede Idaca                                                  |     None    |     SYMPHONYM      |
|  ivv  |   LATIN    |          1 | Ivatan                                                     |     None    |     SYMPHONYM      |
|  jkr  |   LATIN    |          1 | Koro (India)                                               |     None    |     SYMPHONYM      |
|  jra  |   LATIN    |          1 | Jarai                                                      |     None    |     SYMPHONYM      |
|  jun  |   LATIN    |          1 | Juang                                                      |     None    |     SYMPHONYM      |
|  kck  |   LATIN    |          1 | Kalanga                                                    |     None    |     SYMPHONYM      |
|  kgs  |   LATIN    |          1 | Kumbainggar                                                |     None    |     SYMPHONYM      |
|  kky  |   LATIN    |          1 | Guugu Yimidhirr                                            |     None    |     SYMPHONYM      |
|  kld  |   LATIN    |          1 | Gamilaraay                                                 |     None    |     SYMPHONYM      |
|  knn  |   LATIN    |          1 | Konkani (individual language)                              |     None    |     SYMPHONYM      |
|  kru  |   LATIN    |          1 | Kurukh                                                     |     None    |     SYMPHONYM      |
|  kyq  |   LATIN    |          1 | Kenga                                                      |     None    |     SYMPHONYM      |
|  lay  |   LATIN    |          1 | Lama Bai                                                   |     None    |     SYMPHONYM      |
|  lbj  |   LATIN    |          1 | Ladakhi                                                    |     None    |     SYMPHONYM      |
|  lot  |   LATIN    |          1 | Otuho                                                      |     None    |     SYMPHONYM      |
|  lrz  |   LATIN    |          1 | Lemerig                                                    |     None    |     SYMPHONYM      |
|  lud  |   LATIN    |          1 | Ludian                                                     |     None    |     SYMPHONYM      |
|  mar  |   LATIN    |          1 | Marathi                                                    |     None    |     SYMPHONYM      |
|  mbc  |   LATIN    |          1 | Macushi                                                    |     None    |     SYMPHONYM      |
|  mbh  |   LATIN    |          1 | Mangseng                                                   |     None    |     SYMPHONYM      |
|  mdl  |   LATIN    |          1 | Maltese Sign Language                                      |     None    |     SYMPHONYM      |
|  mga  |   LATIN    |          1 | Middle Irish (900-1200)                                    |     None    |     SYMPHONYM      |
|  mgh  |   LATIN    |          1 | Makhuwa-Meetto                                             |     None    |     SYMPHONYM      |
|  mgl  |   LATIN    |          1 | Maleu-Kilenge                                              |     None    |     SYMPHONYM      |
|  mhj  |   LATIN    |          1 | Mogholi                                                    |     None    |     SYMPHONYM      |
|  mhq  |   LATIN    |          1 | Mandan                                                     |     None    |     SYMPHONYM      |
|  mlv  |   LATIN    |          1 | Motlav                                                     |     None    |     SYMPHONYM      |
|  mmg  |   LATIN    |          1 | North Ambrym                                               |     None    |     SYMPHONYM      |
|  moz  |   LATIN    |          1 | Mukulu                                                     |     None    |     SYMPHONYM      |
|  mrc  |   LATIN    |          1 | Maricopa                                                   |     None    |     SYMPHONYM      |
|  mrm  |   LATIN    |          1 | Merlav                                                     |     None    |     SYMPHONYM      |
|  mtp  |   LATIN    |          1 | Wichí Lhamtés Nocten                                       |     None    |     SYMPHONYM      |
|  mtt  |   LATIN    |          1 | Mota                                                       |     None    |     SYMPHONYM      |
|  nam  |   LATIN    |          1 | Ngan'gityemerri                                            |     None    |     SYMPHONYM      |
|  nbr  |   LATIN    |          1 | Numana                                                     |     None    |     SYMPHONYM      |
|  nbv  |   LATIN    |          1 | Ngamambo                                                   |     None    |     SYMPHONYM      |
|  ndu  |   LATIN    |          1 | Dugun                                                      |     None    |     SYMPHONYM      |
|  ned  |   LATIN    |          1 | Nde-Gbite                                                  |     None    |     SYMPHONYM      |
|  nhn  |   LATIN    |          1 | Central Nahuatl                                            |     None    |     SYMPHONYM      |
|  nid  |   LATIN    |          1 | Ngandi                                                     |     None    |     SYMPHONYM      |
|  njo  |   LATIN    |          1 | Ao Naga                                                    |     None    |     SYMPHONYM      |
|  nnz  |   LATIN    |          1 | Nda'nda'                                                   |     None    |     SYMPHONYM      |
|  not  |   LATIN    |          1 | Nomatsiguenga                                              |     None    |     SYMPHONYM      |
|  nua  |   LATIN    |          1 | Yuanga                                                     |     None    |     SYMPHONYM      |
|  nyi  |   LATIN    |          1 | Ama (Sudan)                                                |     None    |     SYMPHONYM      |
|  obo  |   LATIN    |          1 | Obo Manobo                                                 |     None    |     SYMPHONYM      |
|  ojb  |   LATIN    |          1 | Northwestern Ojibwa                                        |     None    |     SYMPHONYM      |
|  ojw  |   LATIN    |          1 | Western Ojibwa                                             |     None    |     SYMPHONYM      |
|  orh  |   LATIN    |          1 | Oroqen                                                     |     None    |     SYMPHONYM      |
|  otw  |   LATIN    |          1 | Ottawa                                                     |     None    |     SYMPHONYM      |
|  owl  |   LATIN    |          1 | Old Welsh                                                  |     None    |     SYMPHONYM      |
|  pej  |   LATIN    |          1 | Northern Pomo                                              |     None    |     SYMPHONYM      |
|  piu  |   LATIN    |          1 | Pintupi-Luritja                                            |     None    |     SYMPHONYM      |
|  plq  |   LATIN    |          1 | Palaic                                                     |     None    |     SYMPHONYM      |
|  pmo  |   LATIN    |          1 | Pom                                                        |     None    |     SYMPHONYM      |
|  pnh  |   LATIN    |          1 | Penrhyn                                                    |     None    |     SYMPHONYM      |
|  pos  |   LATIN    |          1 | Sayula Popoluca                                            |     None    |     SYMPHONYM      |
|  pth  |   LATIN    |          1 | Pataxó Hã-Ha-Hãe                                           |     None    |     SYMPHONYM      |
|  pyn  |   LATIN    |          1 | Poyanáwa                                                   |     None    |     SYMPHONYM      |
|  qua  |   LATIN    |          1 | Quapaw                                                     |     None    |     SYMPHONYM      |
|  qui  |   LATIN    |          1 | Quileute                                                   |     None    |     SYMPHONYM      |
|  qyp  |   LATIN    |          1 | Quiripi                                                    |     None    |     SYMPHONYM      |
|  rol  |   LATIN    |          1 | Romblomanon                                                |     None    |     SYMPHONYM      |
|  ryn  |   LATIN    |          1 | Northern Amami-Oshima                                      |     None    |     SYMPHONYM      |
|  rys  |   LATIN    |          1 | Yaeyama                                                    |     None    |     SYMPHONYM      |
|  sak  |   LATIN    |          1 | Sake                                                       |     None    |     SYMPHONYM      |
|  scs  |   LATIN    |          1 | North Slavey                                               |     None    |     SYMPHONYM      |
|  sep  |   LATIN    |          1 | Sìcìté Sénoufo                                             |     None    |     SYMPHONYM      |
|  ser  |   LATIN    |          1 | Serrano                                                    |     None    |     SYMPHONYM      |
|  set  |   LATIN    |          1 | Sentani                                                    |     None    |     SYMPHONYM      |
|  sga  |   LATIN    |          1 | Old Irish (to 900)                                         |     None    |     SYMPHONYM      |
|  shq  |   LATIN    |          1 | Sala                                                       |     None    |     SYMPHONYM      |
|  sht  |   LATIN    |          1 | Shasta                                                     |     None    |     SYMPHONYM      |
|  shu  |   LATIN    |          1 | Chadian Arabic                                             |     None    |     SYMPHONYM      |
|  siz  |   LATIN    |          1 | Siwi                                                       |     None    |     SYMPHONYM      |
|  sjd  |   LATIN    |          1 | Kildin Sami                                                |     None    |     SYMPHONYM      |
|  sjw  |   LATIN    |          1 | Shawnee                                                    |     None    |     SYMPHONYM      |
|  slu  |   LATIN    |          1 | Selaru                                                     |     None    |     SYMPHONYM      |
|  sog  |   LATIN    |          1 | Sogdian                                                    |     None    |     SYMPHONYM      |
|  srb  |   LATIN    |          1 | Sora                                                       |     None    |     SYMPHONYM      |
|  srm  |   LATIN    |          1 | Saramaccan                                                 |     None    |     SYMPHONYM      |
|  srr  |   LATIN    |          1 | Serer                                                      |     None    |     SYMPHONYM      |
|  sti  |   LATIN    |          1 | Bulo Stieng                                                |     None    |     SYMPHONYM      |
|  suc  |   LATIN    |          1 | Western Subanon                                            |     None    |     SYMPHONYM      |
|  sus  |   LATIN    |          1 | Susu                                                       |     None    |     SYMPHONYM      |
|  sxr  |   LATIN    |          1 | Saaroa                                                     |     None    |     SYMPHONYM      |
|  syn  |   LATIN    |          1 | Senaya                                                     |     None    |     SYMPHONYM      |
|  sze  |   LATIN    |          1 | Seze                                                       |     None    |     SYMPHONYM      |
|  taa  |   LATIN    |          1 | Lower Tanana                                               |     None    |     SYMPHONYM      |
|  tec  |   LATIN    |          1 | Terik                                                      |     None    |     SYMPHONYM      |
|  tht  |   LATIN    |          1 | Tahltan                                                    |     None    |     SYMPHONYM      |
|  tiw  |   LATIN    |          1 | Tiwi                                                       |     None    |     SYMPHONYM      |
|  tlh  |   LATIN    |          1 | Klingon                                                    |     None    |     SYMPHONYM      |
|  tmh  |   LATIN    |          1 | Tamashek                                                   |     None    |     SYMPHONYM      |
|  tow  |   LATIN    |          1 | Jemez                                                      |     None    |     SYMPHONYM      |
|  ttc  |   LATIN    |          1 | Tektiteko                                                  |     None    |     SYMPHONYM      |
|  ttm  |   LATIN    |          1 | Northern Tutchone                                          |     None    |     SYMPHONYM      |
|  ttt  |   LATIN    |          1 | Muslim Tat                                                 |     None    |     SYMPHONYM      |
|  tuq  |   LATIN    |          1 | Tedaga                                                     |     None    |     SYMPHONYM      |
|  tus  |   LATIN    |          1 | Tuscarora                                                  |     None    |     SYMPHONYM      |
|  tvl  |   LATIN    |          1 | Tuvalu                                                     |     None    |     SYMPHONYM      |
|  tvu  |   LATIN    |          1 | Tunen                                                      |     None    |     SYMPHONYM      |
|  twd  |   LATIN    |          1 | Twents                                                     |     None    |     SYMPHONYM      |
|  txh  |   LATIN    |          1 | Thracian                                                   |     None    |     SYMPHONYM      |
|  tyz  |   LATIN    |          1 | Tày                                                        |     None    |     SYMPHONYM      |
|  tzo  |   LATIN    |          1 | Tzotzil                                                    |     None    |     SYMPHONYM      |
|  ufi  |   LATIN    |          1 | Ufim                                                       |     None    |     SYMPHONYM      |
|  uga  |   LATIN    |          1 | Ugaritic                                                   |     None    |     SYMPHONYM      |
|  uma  |   LATIN    |          1 | Umatilla                                                   |     None    |     SYMPHONYM      |
|  umu  |   LATIN    |          1 | Munsee                                                     |     None    |     SYMPHONYM      |
|  unm  |   LATIN    |          1 | Unami                                                      |     None    |     SYMPHONYM      |
|  uro  |   LATIN    |          1 | Ura (Papua New Guinea)                                     |     None    |     SYMPHONYM      |
|  vai  |   LATIN    |          1 | Vai                                                        |     None    |     SYMPHONYM      |
|  vel  |   LATIN    |          1 | Veluws                                                     |     None    |     SYMPHONYM      |
|  veo  |   LATIN    |          1 | Ventureño                                                  |     None    |     SYMPHONYM      |
|  vra  |   LATIN    |          1 | Vera'a                                                     |     None    |     SYMPHONYM      |
|  wac  |   LATIN    |          1 | Wasco-Wishram                                              |     None    |     SYMPHONYM      |
|  was  |   LATIN    |          1 | Washo                                                      |     None    |     SYMPHONYM      |
